date,venue,race_number,runner_name,bet_type,odds,p_mkt,p_mod,p_blend,edge_pct,kelly_pct,stake,won,pnl,race_key
2025-07-03,Mount Gambier,1,Miss Majestic,place,14.2,0.059335531193019535,0.36286729510220717,0.08921231539913436,1.8789780187866756,2.021324838391727,0.4336171304047968,0,-0.4336171304047968,Mount Gambier|1|2025-07-03
2025-07-03,Mount Gambier,10,Cadillac Magic,place,10.0,0.07809110629067247,0.3749999999999999,0.11135037150034739,1.1350371500347387,1.2611523889274878,0.2691768433497109,0,-0.2691768433497109,Mount Gambier|10|2025-07-03
2025-07-03,Mountaineer Park,4,Daddy Classy Dill,place,11.8,0.07540983606557376,0.5375529563324475,0.1218495081589305,3.71037454470661,4.053927743290556,0.862530955760975,0,-0.862530955760975,Mountaineer Park|4|2025-07-03
2025-07-03,Mountaineer Park,6,Far West,place,7.1,0.19318181818181818,0.29392311950326955,0.21100895378966736,7.016388336713214,8.16661593289571,1.7199541370652205,1,10.491720236097844,Mountaineer Park|6|2025-07-03
2025-07-03,Mountaineer Park,7,Laura's Grand,place,10.4,0.08728954581049334,0.33659858064676473,0.11779815909513322,2.1644312941287076,2.394689942440273,0.5671517517812721,0,-0.5671517517812721,Mountaineer Park|7|2025-07-03
2025-07-03,Nantes,1,Algine Chope,place,6.7,0.141025641025641,0.278816693723284,0.16307753964143973,1.382380829815616,1.6249037824148445,0.3825338062404704,0,-0.3825338062404704,Nantes|1|2025-07-03
2025-07-03,Nantes,5,Faithful Friend,place,2.5,1.0,0.3423370422367324,0.9999999997137785,59.99999997137785,99.99999995229642,23.446302397110763,1,35.16945359566614,Nantes|5|2025-07-03
2025-07-03,Presque Isle Downs,2,King Reigert,place,3.3,0.326530612244898,0.37646507886126307,0.3362499272596873,3.321962422938424,4.766293911172521,1.536589565412404,0,-1.536589565412404,Presque Isle Downs|2|2025-07-03
2025-07-03,Presque Isle Downs,7,You Bet A Fortune,place,2.5,0.400396432111001,0.5234747416755972,0.42451709336546767,2.451709336546765,4.086182227577942,1.3016336701893698,1,1.9524505052840548,Presque Isle Downs|7|2025-07-03
2025-07-03,Thistledown,7,I Wanna Win,place,8.4,0.14285714285714285,0.363278301371865,0.1757168413645627,5.6669222316943655,6.432722533274685,2.080511714904202,1,15.395786690291096,Thistledown|7|2025-07-03
2025-07-03,Tokyo City Keiba,11,Good Deal,place,5.7,0.04466360467970451,0.999999,0.5775632569593891,40.21246604681611,48.76830988656422,17.65002077276732,1,82.95509763200641,Tokyo City Keiba|11|2025-07-03
2025-07-03,Warragul,2,Chloe May,place,18.0,0.04794012487325898,0.333333298012049,0.07381106857797655,1.8255513022420997,1.9329366729622228,1.1004276542272453,0,-1.1004276542272453,Warragul|2|2025-07-03
2025-07-03,Yarmouth,2,Shining Guest,place,4.2,0.23721755513746562,0.2857143246397551,0.2464466541037122,0.8351416008474111,1.096123351112227,0.6210113723679052,0,-0.6210113723679052,Yarmouth|2|2025-07-03
2025-07-03,Yarmouth,4,Reception,place,11.1,0.07343069814980971,0.3333333333333335,0.10277663097748443,1.2686540887394335,1.39426340445621,0.7877587170811617,0,-0.7877587170811617,Yarmouth|4|2025-07-03
2025-07-04,Delaware Park,8,No Walk Inthe Park,place,1.6,1.0,0.34383940942801067,0.9999999997141598,37.499999971415974,99.99999992377595,56.30305264391876,1,33.78183158635126,Delaware Park|8|2025-07-04
2025-07-04,Funabashi,1,Smile Nagomi,place,7.8,0.11660880654645935,0.38556458332715327,0.1527551152387624,2.4549987033634175,2.8160279244462747,1.8233361386922444,0,-1.8233361386922444,Funabashi|1|2025-07-04
2025-07-04,Funabashi,3,Star Guts Man,place,21.5,0.0418943300413196,0.46618853458969184,0.07371766829550139,2.720604038852464,2.8533164309916086,1.834473503889772,1,37.606706829740325,Funabashi|3|2025-07-04
2025-07-04,Funabashi,4,Amour Pisces,place,1.6,1.0,0.4000000000000003,0.9999999997275979,37.49999997275979,99.99999992735944,73.69435320265308,1,44.216611921591856,Funabashi|4|2025-07-04
2025-07-04,Hawthorne,2,Trail Ridge Road,place,1.6,1.0,0.2903180950225276,0.9999999996996483,37.499999969964826,99.9999999199062,84.74850616870472,1,50.84910370122284,Hawthorne|2|2025-07-04
2025-07-04,Hawthorne,4,Oy Gevald,place,2.6,0.38095238095238093,0.509570573818816,0.40594629425451567,2.133090963913109,3.4662728163587992,3.378256598688215,1,5.405210557901144,Hawthorne|4|2025-07-04
2025-07-04,Horseshoe Indianapolis,4,Tap Tap Tap It In,place,1.6,1.0,0.38405379655581673,0.999999999723928,37.49999997239279,99.99999992638078,98.81208472861934,1,59.28725083717161,Horseshoe Indianapolis|4|2025-07-04
2025-07-04,Lone Star Park,6,Sivako,place,3.1,0.3739837398373984,0.7050412633884049,0.4408169798533619,11.823633469207156,17.453935121210566,19.83358674721297,0,-19.83358674721297,Lone Star Park|6|2025-07-04
2025-07-04,Presque Isle Downs,8,Burnin Turf,place,5.0,0.2,0.42299927210904453,0.23665077362140338,3.665077362140337,4.5813467026754235,4.978801473609623,1,19.915205894438493,Presque Isle Downs|8|2025-07-04
2025-07-04,Saint Cloud,3,Alcedimzoe,place,2.9,0.3371428571428572,0.4678191589318642,0.3620165282566236,1.718894204972704,2.623575365484661,2.981806276889714,0,-2.981806276889714,Saint Cloud|3|2025-07-04
2025-07-04,Thistledown,6,Full Spectrum,place,1.6,1.0,0.3125033915991943,0.9999999997059132,37.499999970591325,99.99999992157686,112.90885063969421,1,67.74531038381653,Thistledown|6|2025-07-04
2025-07-04,Wagga (G),4,Fleur Izmir,place,12.0,0.06666666666666668,0.3996919325361872,0.10041737631092969,1.7084042977596359,1.8637137793741483,2.4199424802809575,0,-2.4199424802809575,Wagga (G)|4|2025-07-04
2025-07-04,Wagga (G),5,Next Of Kin,place,8.5,0.10502763885232956,0.3774983074648013,0.14014435916755041,2.2497300344021003,2.5496940389890486,3.295229489355029,0,-3.295229489355029,Wagga (G)|5|2025-07-04
2025-07-04,Wagga (G),7,For Real Faith,place,7.2,0.125,0.3749999999999999,0.1599106217190692,2.10217328301803,2.4412334899564243,3.1349438053110497,0,-3.1349438053110497,Wagga (G)|7|2025-07-04
2025-07-04,Wagga (G),8,Phil's No Angel,place,2.9,0.3789806171573081,0.3749999999999999,0.3781831696428123,3.3355583435915714,5.091115366534504,6.497925425323617,0,-6.497925425323617,Wagga (G)|8|2025-07-04
2025-07-04,Woodbine,3,Ondine Lady,place,1.6,1.0,0.1908925892415144,0.9999999996646982,37.49999996646982,99.99999991058618,126.00816791145864,1,75.6049007468752,Woodbine|3|2025-07-04
2025-07-04,Woodbine,5,Foolish Games,place,3.3,0.326530612244898,0.2781226164975453,0.3165020985323107,1.3471795502007666,1.9329097894184892,2.8009678471593773,1,6.442226048466567,Woodbine|5|2025-07-04
2025-07-05,Aix Les Bains,1,Lady D'aubrelle,place,2.5,0.5033112582781457,0.3536324410714314,0.47252124818429664,7.252124818429662,12.086874697382772,17.709682729682747,1,26.56452409452412,Aix Les Bains|1|2025-07-05
2025-07-05,Aix Les Bains,3,Authentique Cotte,place,1.2,1.0,0.17927703076349868,0.9999999996594924,16.6666666326159,99.99999979569543,153.16108043367873,0,-153.16108043367873,Aix Les Bains|3|2025-07-05
2025-07-05,Beverley,4,Raja Raja,place,5.4,0.1493483851283616,0.48079834224781315,0.19668465611174393,1.149947092655876,1.41129870462312,1.6211702625266287,0,-1.6211702625266287,Beverley|4|2025-07-05
2025-07-05,Charles Town,1,Kissling,place,2.9,1.0,0.22794681650681164,0.9999999996794062,65.51724134725096,99.99999995106728,114.46551801653138,1,217.4844842314096,Charles Town|1|2025-07-05
2025-07-05,Deauville,3,Valasara,place,1.6,1.0,0.30107451745217406,0.9999999997027351,37.499999970273514,99.99999992072938,168.836638996557,1,101.30198339793422,Deauville|3|2025-07-05
2025-07-05,Deauville,4,Maguro,place,3.3,1.0,0.1857443260007797,0.999999999662432,69.69696966321291,99.99999995156632,194.16213488583855,1,446.57291023742863,Deauville|4|2025-07-05
2025-07-05,Delaware Park,7,Cinder Block,place,1.6,1.0,0.2574742916706665,0.9999999996895528,37.49999996895528,99.99999991721408,305.80536228607184,1,183.48321737164312,Delaware Park|7|2025-07-05
2025-07-05,Gulfstream Park,6,Sizzle,place,3.3,0.326530612244898,0.3542906171044077,0.3319937310397541,2.8963428009451064,4.155622279616889,14.614333143057147,1,33.612966229031436,Gulfstream Park|6|2025-07-05
2025-07-05,Gulfstream Park,7,Big Paradise,place,3.3,0.5037593984962406,0.1341535518211599,0.41073828101884396,10.770797798854092,15.453753363573266,55.64578369323915,0,-55.64578369323915,Gulfstream Park|7|2025-07-05
2025-07-05,Gulfstream Park,8,Capitan Danny,place,1.6,1.0,0.11855309515743795,0.9999999996248119,37.49999996248119,99.99999989994984,346.16796216975285,1,207.70077730185173,Gulfstream Park|8|2025-07-05
2025-07-05,Horseshoe Indianapolis,7,Crown Imperial,place,4.2,0.5,0.34546534799092077,0.4680918125684756,22.999657447323752,30.187050399612424,120.17258189316907,1,384.552262058141,Horseshoe Indianapolis|7|2025-07-05
2025-07-05,Los Alamitos,2,Rose Of Jericho,place,3.3,0.3333333333333333,0.3679576934089745,0.3401298947498893,3.7099591719586265,5.322984898897159,26.307853331649653,1,60.508062662794195,Los Alamitos|2|2025-07-05
2025-07-05,Penn National,5,My Redemption,place,6.7,0.10813024779848454,0.5511202337215568,0.1615219577113802,1.226822636809663,1.4420546783552175,7.345224300980944,0,-7.345224300980944,Penn National|5|2025-07-05
2025-07-05,Q2 Parklands,10,Tank Keeping,place,7.7,0.8574074074074073,0.3749999999999999,0.7913318434014885,66.14617135313587,76.01873424166361,385.81174866460157,0,-385.81174866460157,Q2 Parklands|10|2025-07-05
2025-07-05,San Isidro,7,Save Your Tears,place,1.2,1.0,0.3450858771097731,0.9999999997144753,16.66666663811419,99.99999982868518,411.0689940761734,1,82.21379881523467,San Isidro|7|2025-07-05
2025-07-05,Saratoga,8,Zulu Kingdom,place,1.2,1.0,0.19885299672363274,0.999999999668084,16.666666633475057,99.99999980085038,431.6224436246297,1,86.32448872492591,Saratoga|8|2025-07-05
2025-07-05,Woodbine,4,Mehlek,place,3.3,1.0,0.6988966856233068,0.9999999997877476,69.69696967574446,99.9999999695464,453.20356652741884,1,1042.3682030130633,Woodbine|4|2025-07-05
2025-07-06,Broken Hill,5,Flying Petal,place,5.6,0.19359388507211428,0.39999205422536777,0.22748632992315143,4.891490135172286,5.954857555861914,42.505512257268755,0,-42.505512257268755,Broken Hill|5|2025-07-06
2025-07-06,Broken Hill,6,Harper,place,4.4,0.16123088159170892,0.6784931020950578,0.23687171987891648,0.9598992606189211,1.2422225725656666,8.734927014598462,1,29.698751849634775,Broken Hill|6|2025-07-06
2025-07-06,Charles Town,1,Dark Lute,place,5.0,0.5,0.6158743780911898,0.5235861503463699,32.35861503463699,40.448268793296236,287.42294174993657,0,-287.42294174993657,Charles Town|1|2025-07-06
2025-07-06,Charles Town,3,Ghostly Squall,place,6.3,0.14285714285714285,0.38034271959546134,0.1778435699531643,1.9113411223005583,2.2719715227346233,14.511949824327935,0,-14.511949824327935,Charles Town|3|2025-07-06
2025-07-06,Charles Town,5,Betta Go Go Go,place,5.0,0.21644789713367266,0.34753546317355327,0.23954636105434315,3.9546361054343144,4.943295131792894,31.395371816773274,0,-31.395371816773274,Charles Town|5|2025-07-06
2025-07-06,Charles Town,6,Mitby,place,4.2,0.3225806451612903,0.37936702461089833,0.33358897243101077,9.54937343357727,12.533552631570167,78.61813287722492,0,-78.61813287722492,Charles Town|6|2025-07-06
2025-07-06,Deauville,1,Viva La Skids,place,2.3,0.7257646448937273,0.3435956413301738,0.6568141507787417,22.203154208308952,39.28250359931584,238.68317417688797,0,-238.68317417688797,Deauville|1|2025-07-06
2025-07-06,Ellis Park,9,The Warden,place,1.6,1.0,0.23212684606224593,0.9999999996809159,37.49999996809159,99.99999991491092,547.9360342392717,1,328.7616205435631,Ellis Park|9|2025-07-06
2025-07-06,Fairmount Park,3,Little Sasser,place,2.1,1.0,0.41749929752046105,0.9999999997315148,52.38095235410386,99.99999994874372,630.1264395184169,1,693.1390834702586,Fairmount Park|3|2025-07-06
2025-07-06,Fairmount Park,4,Carl G,place,1.6,1.0,0.5440114989920743,0.999999999757528,37.49999997575279,99.9999999353408,803.4112101894816,1,482.04672611368903,Fairmount Park|4|2025-07-06
2025-07-06,Grafton,4,Nature Boy,place,5.2,0.15222806531967895,0.5464407487137997,0.20808202455281083,1.5774332245118539,1.9530125636813396,18.044330164124098,0,-18.044330164124098,Grafton|4|2025-07-06
2025-07-06,Hobart,7,Turk Warrior,place,1.5,0.18470099744186716,0.999999,0.8285305517004017,16.186388503373507,48.55916551012051,446.4587023900458,0,-446.4587023900458,Hobart|7|2025-07-06
2025-07-06,Horseshoe Indianapolis,8,Encino,place,1.6,1.0,0.5650411019309574,0.999999999761622,37.4999999761622,99.99999993643254,807.7971335853447,1,484.6782801512069,Horseshoe Indianapolis|8|2025-07-06
2025-07-06,Turffontein,3,Gimmeanotherchance,place,4.2,1.0,0.1943137362228575,0.9999999996661704,76.19047615709323,99.99999995618487,928.9667037296144,1,2972.6934519347665,Turffontein|3|2025-07-06
2025-07-07,Addington,8,Opawa Salt,place,24.2,0.0336977934813919,0.2868822472127128,0.05381171651650973,1.2489402466922956,1.3027738780152394,21.784203998270204,0,-21.784203998270204,Addington|8|2025-07-07
2025-07-07,Gulfstream Park,6,Seminole Sally,place,5.4,0.400735294117647,0.33524845036832146,0.38726338213840406,20.207819695321888,24.80050598971322,413.3485492982225,0,-413.3485492982225,Gulfstream Park|6|2025-07-07
2025-07-07,Los Alamitos,3,See Through It,place,1.6,1.0,0.5421311866761879,0.9999999997571603,37.49999997571602,99.99999993524273,1563.3568777838234,1,938.0141266702942,Los Alamitos|3|2025-07-07
2025-07-07,Monmouth Park,6,Space Launch,place,5.0,1.0,0.49977664758770424,0.999999999748771,79.9999999748771,99.99999996859637,1797.8604098991907,1,7191.441639596763,Monmouth Park|6|2025-07-07
2025-07-07,Northam,1,Blue Danni,place,14.2,0.05408572582001786,0.3749999999999999,0.08382850692528315,1.3405971714015543,1.442157563174399,51.85595976150119,0,-51.85595976150119,Northam|1|2025-07-07
2025-07-07,Northam,10,Maxwell Smart,place,7.3,0.10875566429961263,0.45250868465517047,0.1517527231712458,1.4766421801382794,1.7110298277792753,61.30203802533004,0,-61.30203802533004,Northam|10|2025-07-07
2025-07-07,Woodbine,6,Fog D'oro,place,3.6,0.29411764705882354,0.3749999999999999,0.3094824260866208,3.170464830884301,4.389874381224418,156.6057536246791,0,-156.6057536246791,Woodbine|6|2025-07-07
2025-07-07,Woodbine,10,Magna Time,place,2.1,0.5961538461538461,0.26294823921754595,0.526333518745308,5.014304255483182,9.572762669558804,337.7538594704799,1,371.5292454175279,Woodbine|10|2025-07-07
2025-07-08,Chantilly,3,Dollar Index,place,5.4,0.3793103448275862,0.5720004488200375,0.41678688066502595,23.160169547984076,28.423844445253188,1029.2735090943575,0,-1029.2735090943575,Chantilly|3|2025-07-08
2025-07-08,Chantilly,4,Loubeisien,place,3.1,0.4038461538461538,0.18802052503627595,0.35339330609672215,3.0812660935431833,4.548535661897078,153.0056356081564,0,-153.0056356081564,Chantilly|4|2025-07-08
2025-07-08,Gosford,2,White Earner,place,5.7,0.15604101649576463,0.36895962963958906,0.18881560091387398,1.3377004422645915,1.6223175576400355,53.95166952548023,1,253.57284676975706,Gosford|2|2025-07-08
2025-07-08,Mountaineer Park,7,Gettin Spicy,place,5.4,0.1647058823529412,0.542895200273311,0.2202006760614588,3.501549087627362,4.297355698451761,145.6367666341926,0,-145.6367666341926,Mountaineer Park|7|2025-07-08
2025-07-08,Presque Isle Downs,1,Castagno,place,1.6,1.0,0.21385139352332252,0.9999999996741102,37.49999996741102,99.99999991309608,3352.5764248092223,1,2011.5458548855338,Presque Isle Downs|1|2025-07-08
2025-07-08,Presque Isle Downs,3,Span Of Control,place,6.3,0.12400000000000001,0.48788928353028593,0.17168130623308073,1.2951147502922007,1.5394760239322376,59.35392682538692,1,314.57581217455066,Presque Isle Downs|3|2025-07-08
2025-07-08,Presque Isle Downs,4,Cefalu,place,11.4,0.061742006615214985,0.6075160650191078,0.11012433082452283,2.24050325789088,2.4559362634573096,96.61915663693107,0,-96.61915663693107,Presque Isle Downs|4|2025-07-08
2025-07-08,Thistledown,6,Read The Room,place,1.6,1.0,0.2104994323356722,0.9999999996728006,37.49999996728006,99.99999991274683,3909.952051916974,1,2345.971231150185,Thistledown|6|2025-07-08
2025-07-09,Assiniboia Downs,1,Miss Charge It,place,9.7,0.082687338501292,0.3642875979084113,0.11542707322760624,1.2334289722451597,1.37520241733081,61.835218451519324,0,-61.835218451519324,Assiniboia Downs|1|2025-07-09
2025-07-09,Canterbury,3,Signor Tortoni,place,7.7,0.14973051137110555,0.3256260341904601,0.1772662133314477,4.739608346131785,5.447012576897722,244.07987417570266,1,1635.3351569772078,Canterbury|3|2025-07-09
2025-07-09,Darwin,2,Mojo Max,place,12.2,0.0673461958500182,0.3333333333333331,0.09611301806855246,1.4145804953798358,1.5408823253244643,75.34636977414885,0,-75.34636977414885,Darwin|2|2025-07-09
2025-07-09,Fairmount Park,6,Vinegar Hill,place,2.0,0.5555555555555556,0.4297654311451191,0.5304505672572627,3.0450567257262695,6.090113451452539,296.6484064492674,1,296.6484064492674,Fairmount Park|6|2025-07-09
2025-07-09,Finger Lakes,6,Divine Peace,place,4.0,1.0,0.3476325564791241,0.999999999715117,74.9999999715117,99.9999999620156,4945.145355037896,1,14835.436065113687,Finger Lakes|6|2025-07-09
2025-07-09,Finger Lakes,7,Special Pal,place,3.3,1.0,0.2979038336876391,0.9999999997018352,69.69696966715321,99.99999995721984,8654.004369492504,1,19904.21004983276,Finger Lakes|7|2025-07-09
2025-07-09,Gavea,4,Noelany,place,2.5,0.4444444444444445,0.28647091612075926,0.4107097520843376,1.0709752084337554,1.7849586807229256,243.29088356793415,0,-243.29088356793415,Gavea|4|2025-07-09
2025-07-09,Ipswich,2,Better Be Ready,place,10.9,0.07915763051510115,0.32324249775510927,0.10804574096264573,1.6302621696590691,1.7949351160892788,243.55894900767728,1,2411.233595176005,Ipswich|2|2025-07-09
2025-07-09,Ipswich,7,Thelwell,place,5.4,0.1578050198413953,0.5233152815720157,0.21064277152748787,2.545758634230269,3.1243401420098764,442.7828147558716,0,-442.7828147558716,Ipswich|7|2025-07-09
2025-07-09,Mountaineer Park,2,Tested Positive,place,6.3,0.1422018348623853,0.37523150460348836,0.1765840186851824,1.785385995502367,2.1222512776726226,298.4171133914841,1,1581.6107009748657,Mountaineer Park|2|2025-07-09
2025-07-09,Mountaineer Park,5,Outa Jail On Bail,place,4.3,0.1928208152133854,0.8171299694063597,0.30026779344147353,6.770965390658981,8.822773084798063,1275.486206920324,0,-1275.486206920324,Mountaineer Park|5|2025-07-09
2025-07-09,Senonnes,3,Tzapano,place,6.7,0.16420038717597618,0.30145699394309966,0.18695554278503446,3.7701811441750888,4.431616432626857,626.5365239361839,1,3571.2581864362487,Senonnes|3|2025-07-09
2025-07-09,Senonnes,6,Prince Des Villes,place,13.5,0.057971014492753624,0.4763776338598027,0.09540241461332838,2.132834053925431,2.303460778239465,346.2261071260575,1,4327.826339075719,Senonnes|6|2025-07-09
2025-07-09,Taree,2,Lornett Swift,place,7.7,0.10379277285474924,0.3749999999999999,0.13862167095152522,0.8751541081395364,1.0057741242797655,162.05685553222435,1,1085.7809320659032,Taree|2|2025-07-09
2025-07-09,Thistledown,6,Brick Ambush,place,2.5,1.0,0.16901637708359912,0.9999999996545978,59.999999965459786,99.99999994243296,16384.09433834221,1,24576.14150751331,Thistledown|6|2025-07-09
2025-07-09,Thistledown,7,City Scene,place,2.9,0.5,0.3740919874640181,0.4742876169278877,12.94600307209911,19.759688899519702,4451.488348471534,1,8457.827862095914,Thistledown|7|2025-07-09
2025-07-10,Assiniboia Downs,3,The Calabrese Kid,place,9.8,0.028034797577695118,0.999999,0.48160907942418646,37.95682630976558,42.27010202678441,10416.44653597634,0,-10416.44653597634,Assiniboia Downs|3|2025-07-10
2025-07-10,Assiniboia Downs,4,Marvelous Mark,place,2.5,1.0,0.30156465744003913,0.9999999997028735,59.99999997028734,99.99999995047891,22038.475045268577,0,-22038.475045268577,Assiniboia Downs|4|2025-07-10
2025-07-10,Canterbury Park,5,Classify,place,1.3,0.21004959729519915,0.999999,0.8459783675815411,7.674759835077194,33.25729261866781,5497.050104502388,1,1649.1150313507167,Canterbury Park|5|2025-07-10
2025-07-10,Chateaubriant,5,Always Time,place,2.5,1.0,0.22290039611012719,0.9999999996775477,59.99999996775477,99.99999994625796,16941.13504359829,1,25411.702565397434,Chateaubriant|5|2025-07-10
2025-07-10,Dapto,10,Lady Deuce,place,33.3,0.021516868904304685,0.357832721640825,0.04028374260536492,1.025371257533489,1.0571164977048046,246.2453585821957,0,-246.2453585821957,Dapto|10|2025-07-10
2025-07-10,Delaware Park,7,Bill Of Rights,place,1.6,1.0,0.3097585756950953,0.999999999705159,37.499999970515894,99.99999992137573,23232.49933614023,0,-23232.49933614023,Delaware Park|7|2025-07-10
2025-07-10,Doncaster,3,Lindoro,place,4.9,0.19463865338273503,0.33626930192750654,0.21889629424532792,1.4814661592266716,1.8613292769770962,324.32498427781326,0,-324.32498427781326,Doncaster|3|2025-07-10
2025-07-10,Finger Lakes,5,Floraloats,place,2.9,0.4667609618104668,0.3084078620404828,0.4333891513898031,8.856156518290653,13.517291527917315,2344.343512429092,0,-2344.343512429092,Finger Lakes|5|2025-07-10
2025-07-10,Finger Lakes,8,Saratoga Kisses,place,14.7,0.0491472172351885,0.5131984540179075,0.08631598406831822,1.8288773183964477,1.9623720131699114,328.8387481317657,1,4505.09084940519,Finger Lakes|8|2025-07-10
2025-07-10,Gosford,3,Triple Triple,place,24.9,0.02947048198497956,0.35185701178920303,0.05128357452017627,1.1122931949895145,1.1588326592150169,207.2396081020536,1,4953.0266336390805,Gosford|3|2025-07-10
2025-07-10,Grafton,3,Velocious,place,7.2,0.05803529502982242,0.9506481956087951,0.1627511202642951,2.3862231375406218,2.771097837143949,529.882033973474,0,-529.882033973474,Grafton|3|2025-07-10
2025-07-10,Grafton,11,Symi Surtee,place,14.1,0.053489519387286404,0.3749999999999999,0.08311154737076669,1.2189561555163846,1.3120062437237419,249.14035894835405,0,-249.14035894835405,Grafton|11|2025-07-10
2025-07-10,Kawasaki,5,Maono Travis,place,22.5,0.036851306050382365,0.29300451997246657,0.05804053239903773,1.3596087954593286,1.4228464138527859,269.3018728098019,0,-269.3018728098019,Kawasaki|5|2025-07-10
2025-07-10,Mountaineer Park,6,Gates Of Heaven,place,2.9,0.3333333333333333,0.9306401291569801,0.49119968228199484,14.637209607509828,22.34100413777816,4213.436460424555,1,8005.529274806654,Mountaineer Park|6|2025-07-10
2025-07-10,Penn National,2,Gala Dancer,place,1.6,0.7575757575757576,0.5118838988846136,0.7152572926390891,9.02572926390891,24.06861137042377,5020.96216868353,0,-5020.96216868353,Penn National|2|2025-07-10
2025-07-10,Penn National,4,Iracebeth,place,13.9,0.05733860573051601,0.4790490492374188,0.09478537191328926,2.2842925870123794,2.4613695317420214,482.5711255552473,0,-482.5711255552473,Penn National|4|2025-07-10
2025-07-10,Penn National,5,Awesome Harry,place,4.3,0.2155887230514096,0.5056982252436463,0.26333815906555935,3.0780019530675635,4.01072981763349,781.4969093910465,1,2578.9398009904535,Penn National|5|2025-07-10
