LGBM Regression DaySlip — 2025-08-16  (meets: 2, 4, 11, 12, 14, 15, 16, 18, 21, 22, 23, 24, 25, 26, 27, 28, 29)
Warracknabeal  R3: 3) SLAYRIDER (#3 — Paul Gatt)

Warracknabeal  R4: 1) DARE TO BE BOLD* (#14 — Craig Atkinson)
Warracknabeal  R4: 2) GALLACH ABHAILE* (#6 — Milos Bunjevac)
Warracknabeal  R4: 3) COASTAL WHISPERS (#5 — Will Price)

Warracknabeal  R5: 1) JAZ TYCOON (#3 — Cian MacRedmond)
Warracknabeal  R5: 2) VEGAS ON FIRE* (#9 — Sam Kennedy)
Warracknabeal  R5: 3) TREASURY PLACE* (#6 — Jarrod Fry)

Warracknabeal  R6: 1) TARSHIN (#14 — Cian MacRedmond)
Warracknabeal  R6: 2) AKIHIRO (#10 — Will Price)
Warracknabeal  R6: 3) PENDANTE (#18 — Jade Darose)

