date_nz,meeting_name,meet_no,race_no,race_id,advertised_start_nz,number,runner,barrier,jockey,weight,win_fx,place_fx,win_tote,place_tote,flucs,form,speedmap
2025-08-16,Ruakaka,2,6,a8e468cc-f218-4797-a7ac-f02f7a5426a2,2025-08-16 15:15:00,1,Geneva,4,Michael McNab,57,,,,,2.2→1.8→1.9→1.9→1.9→1.9,1,Midfield
2025-08-16,Ruakaka,2,6,a8e468cc-f218-4797-a7ac-f02f7a5426a2,2025-08-16 15:15:00,2,Yokozuna,3,Vinnie Colgan,57,,,,,7.0→7.5→8.0→7.5→8.0→8.5,1,Midfield
2025-08-16,Ruakaka,2,6,a8e468cc-f218-4797-a7ac-f02f7a5426a2,2025-08-16 15:15:00,3,Nocturne,8,Warren Kennedy,57,,,,,20.0→19.0→18.0→17.0→19.0→18.0,6X,Back Marker
2025-08-16,Ruakaka,2,6,a8e468cc-f218-4797-a7ac-f02f7a5426a2,2025-08-16 15:15:00,4,Tajana,7,Wiremu Pinn,55,,,,,7.0→7.5→8.0→8.5→8.0→7.5,2413X,Midfield
2025-08-16,Ruakaka,2,6,a8e468cc-f218-4797-a7ac-f02f7a5426a2,2025-08-16 15:15:00,5,Cashla Bay,2,Joe Doyle,55,,,,,4.5→4.8→5.0→5.5→6.0→6.5,219X1,Midfield
2025-08-16,Ruakaka,2,6,a8e468cc-f218-4797-a7ac-f02f7a5426a2,2025-08-16 15:15:00,6,Luminance,5,Samantha Collett,55,,,,,9.5→10.0→11.0→12.0→14.0→13.0,30612,Midfield
2025-08-16,Ruakaka,2,6,a8e468cc-f218-4797-a7ac-f02f7a5426a2,2025-08-16 15:15:00,7,Eliza James,6,Jasmine Fawcett,55,,,,,23.0→26.0→31.0→27.0→26.0→23.0,14X3,Front Runner
2025-08-16,Ruakaka,2,6,a8e468cc-f218-4797-a7ac-f02f7a5426a2,2025-08-16 15:15:00,8,Miss Moet All,1,Masa Hashizume,55,,,,,9.0→9.5→10.0→11.0,3X142,Midfield
2025-08-16,Ruakaka,2,6,a8e468cc-f218-4797-a7ac-f02f7a5426a2,2025-08-16 15:15:00,9,Prosper,9,Matthew Cameron,55,,,,,31.0→34.0→35.0→41.0→46.0→41.0,14,Midfield
